""	"samplename"	"strain"	"sample"	"experiment"	"time"	"generation"	"CN"	"Sugar"	"reactorname"	"fraction"	"correctedfraction"	"sum"	"correctedsum"	"correctedfraction2"	"correctedsum2"
"498"	"S2R4_takedown"	"Vaty"	"S2R4"	"SDR12"	"takedown"	163.7809569	3	"Sucrose"	"R4"	0.428926647	0.6719850803	1	1.19691255667	0.561432058303047	1
"499"	"S3R1_0"	"Lcas"	"S3R1"	"SDR12"	"0"	0.45	5	"HFCS"	"R1"	0.126398674	0.11881475356	1	1.13782981092667	0.104422254030447	1
"500"	"S3R1_0"	"Lreu"	"S3R1"	"SDR12"	"0"	0.45	6	"HFCS"	"R1"	0.009531703	0.00746650068333333	1	1.13782981092667	0.00656205401865196	1
"501"	"S3R1_0"	"Phis"	"S3R1"	"SDR12"	"0"	0.45	4	"HFCS"	"R1"	0.847078326	0.99531703305	1	1.13782981092667	0.874750356768556	1
"502"	"S3R1_0"	"Smit"	"S3R1"	"SDR12"	"0"	0.45	4	"HFCS"	"R1"	0	0	1	1.13782981092667	0	1
"503"	"S3R1_0"	"Ssal"	"S3R1"	"SDR12"	"0"	0.45	6	"HFCS"	"R1"	0.0132615	0.010388175	1	1.13782981092667	0.0091298144065497	1
"504"	"S3R1_0"	"Vaty"	"S3R1"	"SDR12"	"0"	0.45	3	"HFCS"	"R1"	0.003729797	0.00584334863333333	1	1.13782981092667	0.00513552077579547	1
"505"	"S3R1_11"	"Lcas"	"S3R1"	"SDR12"	"11"	93.38549561	5	"HFCS"	"R1"	0.81268131	0.7639204314	1	1.04927061725	0.728049007416347	1
"506"	"S3R1_11"	"Lreu"	"S3R1"	"SDR12"	"11"	93.38549561	6	"HFCS"	"R1"	0.002486531	0.00194778261666667	1	1.04927061725	0.00185632055700897	1
"507"	"S3R1_11"	"Phis"	"S3R1"	"SDR12"	"11"	93.38549561	4	"HFCS"	"R1"	0	0	1	1.04927061725	0	1
"508"	"S3R1_11"	"Smit"	"S3R1"	"SDR12"	"11"	93.38549561	4	"HFCS"	"R1"	0	0	1	1.04927061725	0	1
"509"	"S3R1_11"	"Ssal"	"S3R1"	"SDR12"	"11"	93.38549561	6	"HFCS"	"R1"	0.007874016	0.0061679792	1	1.04927061725	0.0058783493015038	1
"510"	"S3R1_11"	"Vaty"	"S3R1"	"SDR12"	"11"	93.38549561	3	"HFCS"	"R1"	0.176958143	0.277234424033333	1	1.04927061725	0.26421632272514	1
"511"	"S3R1_13"	"Lcas"	"S3R1"	"SDR12"	"13"	110.5650572	5	"HFCS"	"R1"	0.912556983	0.85780356402	1.000000001	0.979539992836667	0.875720818234151	1
"512"	"S3R1_13"	"Lreu"	"S3R1"	"SDR12"	"13"	110.5650572	6	"HFCS"	"R1"	0.001657688	0.00129852226666667	1.000000001	0.979539992836667	0.00132564497229588	1
"513"	"S3R1_13"	"Phis"	"S3R1"	"SDR12"	"13"	110.5650572	4	"HFCS"	"R1"	0	0	1.000000001	0.979539992836667	0	1
"514"	"S3R1_13"	"Smit"	"S3R1"	"SDR12"	"13"	110.5650572	4	"HFCS"	"R1"	0	0	1.000000001	0.979539992836667	0	1
"515"	"S3R1_13"	"Ssal"	"S3R1"	"SDR12"	"13"	110.5650572	6	"HFCS"	"R1"	0.017820141	0.01395911045	1.000000001	0.979539992836667	0.0142506794537052	1
"516"	"S3R1_13"	"Vaty"	"S3R1"	"SDR12"	"13"	110.5650572	3	"HFCS"	"R1"	0.067965189	0.1064787961	1.000000001	0.979539992836667	0.108702857339848	1
"517"	"S3R1_15"	"Lcas"	"S3R1"	"SDR12"	"15"	127.7441391	5	"HFCS"	"R1"	0.923746374	0.86832159156	1	0.976748169493333	0.888992289599501	1
"518"	"S3R1_15"	"Lreu"	"S3R1"	"SDR12"	"15"	127.7441391	6	"HFCS"	"R1"	0.003729797	0.00292167431666667	1	0.976748169493333	0.00299122579178441	1
"519"	"S3R1_15"	"Phis"	"S3R1"	"SDR12"	"15"	127.7441391	4	"HFCS"	"R1"	0	0	1	0.976748169493333	0	1
"520"	"S3R1_15"	"Smit"	"S3R1"	"SDR12"	"15"	127.7441391	4	"HFCS"	"R1"	0	0	1	0.976748169493333	0	1
"521"	"S3R1_15"	"Ssal"	"S3R1"	"SDR12"	"15"	127.7441391	6	"HFCS"	"R1"	0.010360547	0.00811576181666667	1	0.976748169493333	0.0083089603545165	1
"522"	"S3R1_15"	"Vaty"	"S3R1"	"SDR12"	"15"	127.7441391	3	"HFCS"	"R1"	0.062163282	0.0973891418	1	0.976748169493333	0.099707524254198	1
"523"	"S3R1_18"	"Lcas"	"S3R1"	"SDR12"	"18"	164.9358567	5	"HFCS"	"R1"	0.490261086	0.46084542084	1	1.25132062429	0.368287241410637	1
"524"	"S3R1_18"	"Lreu"	"S3R1"	"SDR12"	"18"	164.9358567	6	"HFCS"	"R1"	0.003729797	0.00292167431666667	1	1.25132062429	0.00233487266169246	1
"525"	"S3R1_18"	"Phis"	"S3R1"	"SDR12"	"18"	164.9358567	4	"HFCS"	"R1"	0	0	1	1.25132062429	0	1
"526"	"S3R1_18"	"Smit"	"S3R1"	"SDR12"	"18"	164.9358567	4	"HFCS"	"R1"	0	0	1	1.25132062429	0	1
"527"	"S3R1_18"	"Ssal"	"S3R1"	"SDR12"	"18"	164.9358567	6	"HFCS"	"R1"	0.00663075	0.0051940875	1	1.25132062429	0.00415088459278542	1
"528"	"S3R1_18"	"Vaty"	"S3R1"	"SDR12"	"18"	164.9358567	3	"HFCS"	"R1"	0.499378367	0.782359441633333	1	1.25132062429	0.625227001334885	1
"529"	"S3R1_3"	"Lcas"	"S3R1"	"SDR12"	"3"	25.80579897	5	"HFCS"	"R1"	0.846249482	0.79547451308	1	0.925489017821667	0.859518046958911	1
"530"	"S3R1_3"	"Lreu"	"S3R1"	"SDR12"	"3"	25.80579897	6	"HFCS"	"R1"	0.02859511	0.0223995028333333	1	0.925489017821667	0.0242028834508002	1
"531"	"S3R1_3"	"Phis"	"S3R1"	"SDR12"	"3"	25.80579897	4	"HFCS"	"R1"	0.012018235	0.014121426125	1	0.925489017821667	0.0152583400268085	1
"532"	"S3R1_3"	"Smit"	"S3R1"	"SDR12"	"3"	25.80579897	4	"HFCS"	"R1"	0	0	1	0.925489017821667	0	1
"533"	"S3R1_3"	"Ssal"	"S3R1"	"SDR12"	"3"	25.80579897	6	"HFCS"	"R1"	0.106920845	0.0837546619166667	1	0.925489017821667	0.090497737200384	1
"534"	"S3R1_3"	"Vaty"	"S3R1"	"SDR12"	"3"	25.80579897	3	"HFCS"	"R1"	0.006216328	0.00973891386666667	1	0.925489017821667	0.0105229923630961	1
"535"	"S3R1_6"	"Lcas"	"S3R1"	"SDR12"	"6"	51.00999262	5	"HFCS"	"R1"	0.783257356	0.73626191464	1	0.983630335548333	0.748514851597744	1
"536"	"S3R1_6"	"Lreu"	"S3R1"	"SDR12"	"6"	51.00999262	6	"HFCS"	"R1"	0.003315375	0.00259704375	1	0.983630335548333	0.00264026398550656	1
"537"	"S3R1_6"	"Phis"	"S3R1"	"SDR12"	"6"	51.00999262	4	"HFCS"	"R1"	0	0	1	0.983630335548333	0	1
"538"	"S3R1_6"	"Smit"	"S3R1"	"SDR12"	"6"	51.00999262	4	"HFCS"	"R1"	0.002486531	0.002921673925	1	0.983630335548333	0.00297029668505627	1
"539"	"S3R1_6"	"Ssal"	"S3R1"	"SDR12"	"6"	51.00999262	6	"HFCS"	"R1"	0.113137174	0.0886241196333333	1	0.983630335548333	0.0900990101976969	1
"540"	"S3R1_6"	"Vaty"	"S3R1"	"SDR12"	"6"	51.00999262	3	"HFCS"	"R1"	0.097803564	0.1532255836	1	0.983630335548333	0.155775577533996	1
"541"	"S3R1_7"	"Lcas"	"S3R1"	"SDR12"	"7"	59.54937606	5	"HFCS"	"R1"	0.513054289	0.48227103166	1	1.04258322992667	0.462573171922132	1
"542"	"S3R1_7"	"Lreu"	"S3R1"	"SDR12"	"7"	59.54937606	6	"HFCS"	"R1"	0.0132615	0.010388175	1	1.04258322992667	0.00996388077403728	1
"543"	"S3R1_7"	"Phis"	"S3R1"	"SDR12"	"7"	59.54937606	4	"HFCS"	"R1"	0.000828844	0.0009738917	1	1.04258322992667	0.000934114104318081	1
"544"	"S3R1_7"	"Smit"	"S3R1"	"SDR12"	"7"	59.54937606	4	"HFCS"	"R1"	0.00663075	0.00779113125	1	1.04258322992667	0.00747291058052796	1
"545"	"S3R1_7"	"Ssal"	"S3R1"	"SDR12"	"7"	59.54937606	6	"HFCS"	"R1"	0.241607957	0.189259566316667	1	1.04258322992667	0.18152945576343	1
"546"	"S3R1_7"	"Vaty"	"S3R1"	"SDR12"	"7"	59.54937606	3	"HFCS"	"R1"	0.22461666	0.351899434	1	1.04258322992667	0.337526466855554	1
"547"	"S3R1_9"	"Lcas"	"S3R1"	"SDR12"	"9"	76.40534862	5	"HFCS"	"R1"	0.651471198	0.61238292612	1.000000001	1.14364069728667	0.53546793811457	1
"548"	"S3R1_9"	"Lreu"	"S3R1"	"SDR12"	"9"	76.40534862	6	"HFCS"	"R1"	0.004144219	0.00324630488333333	1.000000001	1.14364069728667	0.00283857062015659	1
"549"	"S3R1_9"	"Phis"	"S3R1"	"SDR12"	"9"	76.40534862	4	"HFCS"	"R1"	0	0	1.000000001	1.14364069728667	0	1
"550"	"S3R1_9"	"Smit"	"S3R1"	"SDR12"	"9"	76.40534862	4	"HFCS"	"R1"	0.000414422	0.00048694585	1.000000001	1.14364069728667	0.000425785695765548	1
"551"	"S3R1_9"	"Ssal"	"S3R1"	"SDR12"	"9"	76.40534862	6	"HFCS"	"R1"	0.014504766	0.0113620667	1.000000001	1.14364069728667	0.00993499682807455	1
"552"	"S3R1_9"	"Vaty"	"S3R1"	"SDR12"	"9"	76.40534862	3	"HFCS"	"R1"	0.329465396	0.516162453733333	1.000000001	1.14364069728667	0.451332708741434	1
"553"	"S3R1_takedown"	"Lcas"	"S3R1"	"SDR12"	"takedown"	175.8535038	5	"HFCS"	"R1"	0.19602155	0.184260257	1	1.35861099586667	0.13562399948225	1
"554"	"S3R1_takedown"	"Lreu"	"S3R1"	"SDR12"	"takedown"	175.8535038	6	"HFCS"	"R1"	0.014504766	0.0113620667	1	1.35861099586667	0.00836300216512826	1
"555"	"S3R1_takedown"	"Phis"	"S3R1"	"SDR12"	"takedown"	175.8535038	4	"HFCS"	"R1"	0	0	1	1.35861099586667	0	1
"556"	"S3R1_takedown"	"Smit"	"S3R1"	"SDR12"	"takedown"	175.8535038	4	"HFCS"	"R1"	0.000414422	0.00048694585	1	1.35861099586667	0.000358414477345941	1
"557"	"S3R1_takedown"	"Ssal"	"S3R1"	"SDR12"	"takedown"	175.8535038	6	"HFCS"	"R1"	0.094073767	0.0736911174833333	1	1.35861099586667	0.0542400420043158	1
"558"	"S3R1_takedown"	"Vaty"	"S3R1"	"SDR12"	"takedown"	175.8535038	3	"HFCS"	"R1"	0.694985495	1.08881060883333	1	1.35861099586667	0.80141454187096	1
"559"	"S3R2_0"	"Lcas"	"S3R2"	"SDR12"	"0"	0.348819876	5	"HFCS"	"R2"	0.065893079	0.06193949426	1	1.15415872365167	0.0536663571402279	1
"560"	"S3R2_0"	"Lreu"	"S3R2"	"SDR12"	"0"	0.348819876	6	"HFCS"	"R2"	0.004558641	0.00357093545	1	1.15415872365167	0.00309397258524533	1
"561"	"S3R2_0"	"Phis"	"S3R2"	"SDR12"	"0"	0.348819876	4	"HFCS"	"R2"	0.920430999	1.081506423825	1	1.15415872365167	0.937051725782741	1
"562"	"S3R2_0"	"Smit"	"S3R2"	"SDR12"	"0"	0.348819876	4	"HFCS"	"R2"	0	0	1	1.15415872365167	0	1
"563"	"S3R2_0"	"Ssal"	"S3R2"	"SDR12"	"0"	0.348819876	6	"HFCS"	"R2"	0.009117281	0.00714187011666667	1	1.15415872365167	0.00618794449178563	1
"564"	"S3R2_0"	"Vaty"	"S3R2"	"SDR12"	"0"	0.348819876	3	"HFCS"	"R2"	0	0	1	1.15415872365167	0	1
"565"	"S3R2_11"	"Lcas"	"S3R2"	"SDR12"	"11"	100.2525929	5	"HFCS"	"R2"	0.826771654	0.77716535476	1	1.02745544959333	0.756398104723277	1
"566"	"S3R2_11"	"Lreu"	"S3R2"	"SDR12"	"11"	100.2525929	6	"HFCS"	"R2"	0.002072109	0.00162315205	1	1.02745544959333	0.0015797785204628	1
"567"	"S3R2_11"	"Phis"	"S3R2"	"SDR12"	"11"	100.2525929	4	"HFCS"	"R2"	0	0	1	1.02745544959333	0	1
"568"	"S3R2_11"	"Smit"	"S3R2"	"SDR12"	"11"	100.2525929	4	"HFCS"	"R2"	0	0	1	1.02745544959333	0	1
"569"	"S3R2_11"	"Ssal"	"S3R2"	"SDR12"	"11"	100.2525929	6	"HFCS"	"R2"	0.024865313	0.0194778285166667	1	1.02745544959333	0.01895734605756	1
"570"	"S3R2_11"	"Vaty"	"S3R2"	"SDR12"	"11"	100.2525929	3	"HFCS"	"R2"	0.146290924	0.229189114266667	1	1.02745544959333	0.2230647706987	1
"571"	"S3R2_13"	"Lcas"	"S3R2"	"SDR12"	"13"	119.1515696	5	"HFCS"	"R2"	0.265644426	0.24970576044	0.999999999	0.97979969494	0.254853886697006	1
"572"	"S3R2_13"	"Lreu"	"S3R2"	"SDR12"	"13"	119.1515696	6	"HFCS"	"R2"	0.002072109	0.00162315205	0.999999999	0.97979969494	0.00165661620266109	1
"573"	"S3R2_13"	"Phis"	"S3R2"	"SDR12"	"13"	119.1515696	4	"HFCS"	"R2"	0	0	0.999999999	0.97979969494	0	1
"574"	"S3R2_13"	"Smit"	"S3R2"	"SDR12"	"13"	119.1515696	4	"HFCS"	"R2"	0	0	0.999999999	0.97979969494	0	1
"575"	"S3R2_13"	"Ssal"	"S3R2"	"SDR12"	"13"	119.1515696	6	"HFCS"	"R2"	0.534604227	0.41877331115	0.999999999	0.97979969494	0.427407064232291	1
"576"	"S3R2_13"	"Vaty"	"S3R2"	"SDR12"	"13"	119.1515696	3	"HFCS"	"R2"	0.197679237	0.3096974713	0.999999999	0.97979969494	0.316082432868041	1
"577"	"S3R2_15"	"Lcas"	"S3R2"	"SDR12"	"15"	137.4900564	5	"HFCS"	"R2"	0.931205968	0.87533360992	1	0.96655477252	0.9056223556145	1
"578"	"S3R2_15"	"Lreu"	"S3R2"	"SDR12"	"15"	137.4900564	6	"HFCS"	"R2"	0.004144219	0.00324630488333333	1	0.96655477252	0.00335863520167571	1
"579"	"S3R2_15"	"Phis"	"S3R2"	"SDR12"	"15"	137.4900564	4	"HFCS"	"R2"	0	0	1	0.96655477252	0	1
"580"	"S3R2_15"	"Smit"	"S3R2"	"SDR12"	"15"	137.4900564	4	"HFCS"	"R2"	0	0	1	0.96655477252	0	1
"581"	"S3R2_15"	"Ssal"	"S3R2"	"SDR12"	"15"	137.4900564	6	"HFCS"	"R2"	0.016991297	0.0133098493166667	1	0.96655477252	0.0137704035974756	1
"582"	"S3R2_15"	"Vaty"	"S3R2"	"SDR12"	"15"	137.4900564	3	"HFCS"	"R2"	0.047658516	0.0746650084	1	0.96655477252	0.0772486055863482	1
"583"	"S3R2_18"	"Lcas"	"S3R2"	"SDR12"	"18"	160.9307584	5	"HFCS"	"R2"	0.624948197	0.58745130518	0.999999999	1.10296449699667	0.532611255194169	1
"584"	"S3R2_18"	"Lreu"	"S3R2"	"SDR12"	"18"	160.9307584	6	"HFCS"	"R2"	0.047244094	0.0370078736333333	0.999999999	1.10296449699667	0.033553095982785	1
"585"	"S3R2_18"	"Phis"	"S3R2"	"SDR12"	"18"	160.9307584	4	"HFCS"	"R2"	0	0	0.999999999	1.10296449699667	0	1
"586"	"S3R2_18"	"Smit"	"S3R2"	"SDR12"	"18"	160.9307584	4	"HFCS"	"R2"	0	0	0.999999999	1.10296449699667	0	1
"587"	"S3R2_18"	"Ssal"	"S3R2"	"SDR12"	"18"	160.9307584	6	"HFCS"	"R2"	0.044757563	0.0350600910166667	0.999999999	1.10296449699667	0.0317871437495351	1
"588"	"S3R2_18"	"Vaty"	"S3R2"	"SDR12"	"18"	160.9307584	3	"HFCS"	"R2"	0.283050145	0.443445227166667	0.999999999	1.10296449699667	0.402048505073511	1
"589"	"S3R2_3"	"Lcas"	"S3R2"	"SDR12"	"3"	26.64450906	5	"HFCS"	"R2"	0.278077082	0.26139245708	1.000000001	1.16500138246333	0.224370941541116	1
"590"	"S3R2_3"	"Lreu"	"S3R2"	"SDR12"	"3"	26.64450906	6	"HFCS"	"R2"	0.053874845	0.0422019619166667	1.000000001	1.16500138246333	0.0362248170276269	1
"591"	"S3R2_3"	"Phis"	"S3R2"	"SDR12"	"3"	26.64450906	4	"HFCS"	"R2"	0.001243266	0.00146083755	1.000000001	1.16500138246333	0.00125393632315795	1
"592"	"S3R2_3"	"Smit"	"S3R2"	"SDR12"	"3"	26.64450906	4	"HFCS"	"R2"	0	0	1.000000001	1.16500138246333	0	1
"593"	"S3R2_3"	"Ssal"	"S3R2"	"SDR12"	"3"	26.64450906	6	"HFCS"	"R2"	0.235806051	0.18471473995	1.000000001	1.16500138246333	0.158553236700398	1
"594"	"S3R2_3"	"Vaty"	"S3R2"	"SDR12"	"3"	26.64450906	3	"HFCS"	"R2"	0.430998757	0.675231385966667	1.000000001	1.16500138246333	0.579597068407701	1
"595"	"S3R2_6"	"Lcas"	"S3R2"	"SDR12"	"6"	53.27790487	5	"HFCS"	"R2"	0.790302528	0.74288437632	1	0.972885067003333	0.763589042031678	1
"596"	"S3R2_6"	"Lreu"	"S3R2"	"SDR12"	"6"	53.27790487	6	"HFCS"	"R2"	0.002486531	0.00194778261666667	1	0.972885067003333	0.00200206857184703	1
"597"	"S3R2_6"	"Phis"	"S3R2"	"SDR12"	"6"	53.27790487	4	"HFCS"	"R2"	0	0	1	0.972885067003333	0	1
"598"	"S3R2_6"	"Smit"	"S3R2"	"SDR12"	"6"	53.27790487	4	"HFCS"	"R2"	0.006216328	0.0073041854	1	0.972885067003333	0.00750775774830037	1
"599"	"S3R2_6"	"Ssal"	"S3R2"	"SDR12"	"6"	53.27790487	6	"HFCS"	"R2"	0.120182346	0.0941428377	1	0.972885067003333	0.0967666591799763	1
"600"	"S3R2_6"	"Vaty"	"S3R2"	"SDR12"	"6"	53.27790487	3	"HFCS"	"R2"	0.080812267	0.126605884966667	1	0.972885067003333	0.130134472468198	1
"601"	"S3R2_7"	"Lcas"	"S3R2"	"SDR12"	"7"	62.14859287	5	"HFCS"	"R2"	0.315375052	0.29645254888	0.999999999	1.177986599255	0.251660374632009	1
"602"	"S3R2_7"	"Lreu"	"S3R2"	"SDR12"	"7"	62.14859287	6	"HFCS"	"R2"	0.002900953	0.00227241318333333	0.999999999	1.177986599255	0.00192906539409743	1
"603"	"S3R2_7"	"Phis"	"S3R2"	"SDR12"	"7"	62.14859287	4	"HFCS"	"R2"	0	0	0.999999999	1.177986599255	0	1
"604"	"S3R2_7"	"Smit"	"S3R2"	"SDR12"	"7"	62.14859287	4	"HFCS"	"R2"	0.002072109	0.002434728075	0.999999999	1.177986599255	0.0020668554944002	1
"605"	"S3R2_7"	"Ssal"	"S3R2"	"SDR12"	"7"	62.14859287	6	"HFCS"	"R2"	0.239950269	0.18796104405	0.999999999	1.177986599255	0.159561275288593	1
"606"	"S3R2_7"	"Vaty"	"S3R2"	"SDR12"	"7"	62.14859287	3	"HFCS"	"R2"	0.439701616	0.688865865066667	0.999999999	1.177986599255	0.584782429190901	1
"607"	"S3R2_9"	"Lcas"	"S3R2"	"SDR12"	"9"	81.14539287	5	"HFCS"	"R2"	0.526315789	0.49473684166	1	1.20243127489333	0.411447083912457	1
"608"	"S3R2_9"	"Lreu"	"S3R2"	"SDR12"	"9"	81.14539287	6	"HFCS"	"R2"	0.007045172	0.00551871806666667	1	1.20243127489333	0.00458963283964502	1
"609"	"S3R2_9"	"Phis"	"S3R2"	"SDR12"	"9"	81.14539287	4	"HFCS"	"R2"	0	0	1	1.20243127489333	0	1
"610"	"S3R2_9"	"Smit"	"S3R2"	"SDR12"	"9"	81.14539287	4	"HFCS"	"R2"	0.001657688	0.0019477834	1	1.20243127489333	0.00161987087384498	1
"611"	"S3R2_9"	"Ssal"	"S3R2"	"SDR12"	"9"	81.14539287	6	"HFCS"	"R2"	0.036054704	0.0282428514666667	1	1.20243127489333	0.0234881211561734	1
"612"	"S3R2_9"	"Vaty"	"S3R2"	"SDR12"	"9"	81.14539287	3	"HFCS"	"R2"	0.428926647	0.6719850803	1	1.20243127489333	0.55885529121788	1
"613"	"S3R2_takedown"	"Lcas"	"S3R2"	"SDR12"	"takedown"	171.3707584	5	"HFCS"	"R2"	0.876502279	0.82391214226	1	0.935260395293333	0.880944116105323	1
"614"	"S3R2_takedown"	"Lreu"	"S3R2"	"SDR12"	"takedown"	171.3707584	6	"HFCS"	"R2"	0.042685454	0.0334369389666667	1	0.935260395293333	0.0357514753484024	1
"615"	"S3R2_takedown"	"Phis"	"S3R2"	"SDR12"	"takedown"	171.3707584	4	"HFCS"	"R2"	0	0	1	0.935260395293333	0	1
"616"	"S3R2_takedown"	"Smit"	"S3R2"	"SDR12"	"takedown"	171.3707584	4	"HFCS"	"R2"	0	0	1	0.935260395293333	0	1
"617"	"S3R2_takedown"	"Ssal"	"S3R2"	"SDR12"	"takedown"	171.3707584	6	"HFCS"	"R2"	0.062163282	0.0486945709	1	0.935260395293333	0.0520652549226438	1
"618"	"S3R2_takedown"	"Vaty"	"S3R2"	"SDR12"	"takedown"	171.3707584	3	"HFCS"	"R2"	0.018648985	0.0292167431666667	1	0.935260395293333	0.0312391536236314	1
"619"	"S3R3_0"	"Lcas"	"S3R3"	"SDR12"	"0"	0.491707317	5	"HFCS"	"R3"	0.048901782	0.04596767508	1	1.15523000413	0.0397909290060537	1
"620"	"S3R3_0"	"Lreu"	"S3R3"	"SDR12"	"0"	0.491707317	6	"HFCS"	"R3"	0.005801906	0.00454482636666667	1	1.15523000413	0.00393413116904747	1
"621"	"S3R3_0"	"Phis"	"S3R3"	"SDR12"	"0"	0.491707317	4	"HFCS"	"R3"	0.929962702	1.09270617485	1	1.15523000413	0.945877592292033	1
"622"	"S3R3_0"	"Smit"	"S3R3"	"SDR12"	"0"	0.491707317	4	"HFCS"	"R3"	0	0	1	1.15523000413	0	1
"623"	"S3R3_0"	"Ssal"	"S3R3"	"SDR12"	"0"	0.491707317	6	"HFCS"	"R3"	0.01533361	0.0120113278333333	1	1.15523000413	0.0103973475328656	1
"624"	"S3R3_0"	"Vaty"	"S3R3"	"SDR12"	"0"	0.491707317	3	"HFCS"	"R3"	0	0	1	1.15523000413	0	1
"625"	"S3R3_11"	"Lcas"	"S3R3"	"SDR12"	"11"	97.94150876	5	"HFCS"	"R3"	0.947782843	0.89091587242	1	0.959088271836667	0.928919577667115	1
"626"	"S3R3_11"	"Lreu"	"S3R3"	"SDR12"	"11"	97.94150876	6	"HFCS"	"R3"	0.003729797	0.00292167431666667	1	0.959088271836667	0.00304630387260562	1
"627"	"S3R3_11"	"Phis"	"S3R3"	"SDR12"	"11"	97.94150876	4	"HFCS"	"R3"	0	0	1	0.959088271836667	0	1
"628"	"S3R3_11"	"Smit"	"S3R3"	"SDR12"	"11"	97.94150876	4	"HFCS"	"R3"	0	0	1	0.959088271836667	0	1
"629"	"S3R3_11"	"Ssal"	"S3R3"	"SDR12"	"11"	97.94150876	6	"HFCS"	"R3"	0.013675922	0.0107128055666667	1	0.959088271836667	0.0111697805939713	1
"630"	"S3R3_11"	"Vaty"	"S3R3"	"SDR12"	"11"	97.94150876	3	"HFCS"	"R3"	0.034811438	0.0545379195333333	1	0.959088271836667	0.0568643378663077	1
"631"	"S3R3_13"	"Lcas"	"S3R3"	"SDR12"	"13"	116.1637109	5	"HFCS"	"R3"	0.985495234	0.92636551996	1.000000001	0.94422019721	0.981090557792814	1
"632"	"S3R3_13"	"Lreu"	"S3R3"	"SDR12"	"13"	116.1637109	6	"HFCS"	"R3"	0.001657688	0.00129852226666667	1.000000001	0.94422019721	0.00137523246219851	1
"633"	"S3R3_13"	"Phis"	"S3R3"	"SDR12"	"13"	116.1637109	4	"HFCS"	"R3"	0	0	1.000000001	0.94422019721	0	1
"634"	"S3R3_13"	"Smit"	"S3R3"	"SDR12"	"13"	116.1637109	4	"HFCS"	"R3"	0	0	1.000000001	0.94422019721	0	1
"635"	"S3R3_13"	"Ssal"	"S3R3"	"SDR12"	"13"	116.1637109	6	"HFCS"	"R3"	0.004558641	0.00357093545	1.000000001	0.94422019721	0.00378188844143714	1
"636"	"S3R3_13"	"Vaty"	"S3R3"	"SDR12"	"13"	116.1637109	3	"HFCS"	"R3"	0.008288438	0.0129852195333333	1.000000001	0.94422019721	0.0137523213035501	1
"637"	"S3R3_15"	"Lcas"	"S3R3"	"SDR12"	"15"	134.1130639	5	"HFCS"	"R3"	0.983008703	0.92402818082	0.999999999	0.941558225153333	0.98138187967029	1
"638"	"S3R3_15"	"Lreu"	"S3R3"	"SDR12"	"15"	134.1130639	6	"HFCS"	"R3"	0.006216328	0.00486945693333333	0.999999999	0.941558225153333	0.00517170027646494	1
"639"	"S3R3_15"	"Phis"	"S3R3"	"SDR12"	"15"	134.1130639	4	"HFCS"	"R3"	0	0	0.999999999	0.941558225153333	0	1
"640"	"S3R3_15"	"Smit"	"S3R3"	"SDR12"	"15"	134.1130639	4	"HFCS"	"R3"	0	0	0.999999999	0.941558225153333	0	1
"641"	"S3R3_15"	"Ssal"	"S3R3"	"SDR12"	"15"	134.1130639	6	"HFCS"	"R3"	0.005387484	0.0042201958	0.999999999	0.941558225153333	0.00448214001774849	1
"642"	"S3R3_15"	"Vaty"	"S3R3"	"SDR12"	"15"	134.1130639	3	"HFCS"	"R3"	0.005387484	0.0084403916	0.999999999	0.941558225153333	0.00896428003549698	1
"643"	"S3R3_18"	"Lcas"	"S3R3"	"SDR12"	"18"	160.7009771	5	"HFCS"	"R3"	0.931205968	0.87533360992	1	0.95356955377	0.917954654130169	1
"644"	"S3R3_18"	"Lreu"	"S3R3"	"SDR12"	"18"	160.7009771	6	"HFCS"	"R3"	0.014504766	0.0113620667	1	0.95356955377	0.0119152993665531	1
"645"	"S3R3_18"	"Phis"	"S3R3"	"SDR12"	"18"	160.7009771	4	"HFCS"	"R3"	0	0	1	0.95356955377	0	1
"646"	"S3R3_18"	"Smit"	"S3R3"	"SDR12"	"18"	160.7009771	4	"HFCS"	"R3"	0	0	1	0.95356955377	0	1
"647"	"S3R3_18"	"Ssal"	"S3R3"	"SDR12"	"18"	160.7009771	6	"HFCS"	"R3"	0.023207625	0.01817930625	1	0.95356955377	0.0190644784936001	1
"648"	"S3R3_18"	"Vaty"	"S3R3"	"SDR12"	"18"	160.7009771	3	"HFCS"	"R3"	0.031081641	0.0486945709	1	0.95356955377	0.0510655680096778	1
"649"	"S3R3_3"	"Lcas"	"S3R3"	"SDR12"	"3"	27.33587384	5	"HFCS"	"R3"	0.948197265	0.8913054291	1	0.93740295625	0.950824214023808	1
"650"	"S3R3_3"	"Lreu"	"S3R3"	"SDR12"	"3"	27.33587384	6	"HFCS"	"R3"	0.002900953	0.00227241318333333	1	0.93740295625	0.00242415832826464	1
"651"	"S3R3_3"	"Phis"	"S3R3"	"SDR12"	"3"	27.33587384	4	"HFCS"	"R3"	0	0	1	0.93740295625	0	1
"652"	"S3R3_3"	"Smit"	"S3R3"	"SDR12"	"3"	27.33587384	4	"HFCS"	"R3"	0	0	1	0.93740295625	0	1
"653"	"S3R3_3"	"Ssal"	"S3R3"	"SDR12"	"3"	27.33587384	6	"HFCS"	"R3"	0.04185661	0.0327876778333333	1	0.93740295625	0.0349771436229491	1
